antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'chills'}),frozenset({'phlegm'}),0.16219512195121952,0.07195121951219512,0.06829268292682927,0.4210526315789474,5.851917930419269,1.0,0.05662254610350982,1.6029933481152994,0.9896288209606987,0.41176470588235303,0.3761670931599696,0.6851025869759144
frozenset({'chills'}),"frozenset({'phlegm', 'chest_pain'})",0.16219512195121952,0.07195121951219512,0.06829268292682927,0.4210526315789474,5.851917930419269,1.0,0.05662254610350982,1.6029933481152994,0.9896288209606987,0.41176470588235303,0.3761670931599696,0.6851025869759144
frozenset({'joint_pain'}),"frozenset({'abdominal_pain', 'yellowish_skin', 'yellowing_of_eyes', 'dark_urine'})",0.13902439024390245,0.08292682926829269,0.05853658536585366,0.42105263157894735,5.077399380804953,1.0,0.047007733491969066,1.5840354767184035,0.9327195467422096,0.3582089552238805,0.36870100783874576,0.563467492260062
frozenset({'joint_pain'}),"frozenset({'vomiting', 'dark_urine', 'nausea'})",0.13902439024390245,0.06219512195121951,0.05853658536585366,0.42105263157894735,6.769865841073271,1.0,0.04988994646044022,1.6198447893569843,0.9899079320113315,0.41025641025641024,0.3826569023338581,0.6811145510835914
frozenset({'joint_pain'}),"frozenset({'abdominal_pain', 'vomiting', 'nausea', 'yellowing_of_eyes'})",0.13902439024390245,0.08170731707317073,0.05853658536585366,0.42105263157894735,5.153181461115475,1.0,0.047177275431290897,1.5861419068736142,0.9360835694050991,0.36090225563909767,0.3695393863143915,0.5687352710133542
frozenset({'joint_pain'}),"frozenset({'abdominal_pain', 'dark_urine', 'nausea', 'yellowing_of_eyes'})",0.13902439024390245,0.06219512195121951,0.05853658536585366,0.42105263157894735,6.769865841073271,1.0,0.04988994646044022,1.6198447893569843,0.9899079320113315,0.41025641025641024,0.3826569023338581,0.6811145510835914
frozenset({'joint_pain'}),"frozenset({'abdominal_pain', 'vomiting', 'yellowish_skin', 'yellowing_of_eyes'})",0.13902439024390245,0.08170731707317073,0.05853658536585366,0.42105263157894735,5.153181461115475,1.0,0.047177275431290897,1.5861419068736142,0.9360835694050991,0.36090225563909767,0.3695393863143915,0.5687352710133542
frozenset({'joint_pain'}),"frozenset({'loss_of_appetite', 'dark_urine', 'nausea', 'yellowing_of_eyes'})",0.13902439024390245,0.06219512195121951,0.05853658536585366,0.42105263157894735,6.769865841073271,1.0,0.04988994646044022,1.6198447893569843,0.9899079320113315,0.41025641025641024,0.3826569023338581,0.6811145510835914
frozenset({'yellowish_skin'}),"frozenset({'abdominal_pain', 'vomiting', 'loss_of_appetite', 'yellowing_of_eyes'})",0.18536585365853658,0.08292682926829269,0.07804878048780488,0.42105263157894735,5.077399380804953,1.0,0.06267697798929209,1.5840354767184035,0.9857784431137724,0.41025641025641024,0.36870100783874576,0.6811145510835913
frozenset({'joint_pain'}),"frozenset({'fatigue', 'vomiting', 'loss_of_appetite', 'nausea'})",0.13902439024390245,0.06219512195121951,0.05853658536585366,0.42105263157894735,6.769865841073271,1.0,0.04988994646044022,1.6198447893569843,0.9899079320113315,0.41025641025641024,0.3826569023338581,0.6811145510835914
frozenset({'joint_pain'}),"frozenset({'vomiting', 'dark_urine', 'loss_of_appetite', 'yellowing_of_eyes'})",0.13902439024390245,0.06219512195121951,0.05853658536585366,0.42105263157894735,6.769865841073271,1.0,0.04988994646044022,1.6198447893569843,0.9899079320113315,0.41025641025641024,0.3826569023338581,0.6811145510835914
frozenset({'joint_pain'}),"frozenset({'abdominal_pain', 'vomiting', 'dark_urine', 'yellowing_of_eyes'})",0.13902439024390245,0.06219512195121951,0.05853658536585366,0.42105263157894735,6.769865841073271,1.0,0.04988994646044022,1.6198447893569843,0.9899079320113315,0.41025641025641024,0.3826569023338581,0.6811145510835914
frozenset({'joint_pain'}),"frozenset({'vomiting', 'loss_of_appetite', 'nausea', 'yellowing_of_eyes'})",0.13902439024390245,0.08170731707317073,0.05853658536585366,0.42105263157894735,5.153181461115475,1.0,0.047177275431290897,1.5861419068736142,0.9360835694050991,0.36090225563909767,0.3695393863143915,0.5687352710133542
frozenset({'joint_pain'}),"frozenset({'vomiting', 'yellowish_skin', 'loss_of_appetite', 'yellowing_of_eyes'})",0.13902439024390245,0.08170731707317073,0.05853658536585366,0.42105263157894735,5.153181461115475,1.0,0.047177275431290897,1.5861419068736142,0.9360835694050991,0.36090225563909767,0.3695393863143915,0.5687352710133542
frozenset({'joint_pain'}),"frozenset({'vomiting', 'yellowish_skin', 'dark_urine'})",0.13902439024390245,0.08292682926829269,0.05853658536585366,0.42105263157894735,5.077399380804953,1.0,0.047007733491969066,1.5840354767184035,0.9327195467422096,0.3582089552238805,0.36870100783874576,0.563467492260062
frozenset({'joint_pain'}),"frozenset({'loss_of_appetite', 'yellowish_skin', 'yellowing_of_eyes', 'dark_urine'})",0.13902439024390245,0.08292682926829269,0.05853658536585366,0.42105263157894735,5.077399380804953,1.0,0.047007733491969066,1.5840354767184035,0.9327195467422096,0.3582089552238805,0.36870100783874576,0.563467492260062
frozenset({'joint_pain'}),"frozenset({'yellowish_skin', 'nausea', 'dark_urine'})",0.13902439024390245,0.06219512195121951,0.05853658536585366,0.42105263157894735,6.769865841073271,1.0,0.04988994646044022,1.6198447893569843,0.9899079320113315,0.41025641025641024,0.3826569023338581,0.6811145510835914
frozenset({'joint_pain'}),"frozenset({'abdominal_pain', 'yellowish_skin', 'nausea', 'yellowing_of_eyes'})",0.13902439024390245,0.08170731707317073,0.05853658536585366,0.42105263157894735,5.153181461115475,1.0,0.047177275431290897,1.5861419068736142,0.9360835694050991,0.36090225563909767,0.3695393863143915,0.5687352710133542
frozenset({'joint_pain'}),"frozenset({'vomiting', 'yellowish_skin', 'nausea'})",0.13902439024390245,0.08292682926829269,0.05853658536585366,0.42105263157894735,5.077399380804953,1.0,0.047007733491969066,1.5840354767184035,0.9327195467422096,0.3582089552238805,0.36870100783874576,0.563467492260062
frozenset({'yellowish_skin'}),"frozenset({'abdominal_pain', 'loss_of_appetite', 'nausea', 'yellowing_of_eyes'})",0.18536585365853658,0.08292682926829269,0.07804878048780488,0.42105263157894735,5.077399380804953,1.0,0.06267697798929209,1.5840354767184035,0.9857784431137724,0.41025641025641024,0.36870100783874576,0.6811145510835913
frozenset({'joint_pain'}),"frozenset({'loss_of_appetite', 'yellowish_skin', 'nausea', 'yellowing_of_eyes'})",0.13902439024390245,0.1,0.05853658536585366,0.42105263157894735,4.2105263157894735,1.0,0.04463414634146341,1.5545454545454545,0.8856232294617563,0.3243243243243243,0.3567251461988304,0.503209242618742
frozenset({'malaise'}),"frozenset({'high_fever', 'chills', 'cough', 'chest_pain'})",0.14268292682926828,0.06219512195121951,0.05975609756097561,0.4188034188034188,6.733702027819675,1.0,0.05088191552647234,1.6135760401721666,0.9932069556129707,0.411764705882353,0.3802585220010448,0.6897938662644545
frozenset({'malaise'}),"frozenset({'fatigue', 'chills', 'cough'})",0.14268292682926828,0.06219512195121951,0.05975609756097561,0.4188034188034188,6.733702027819675,1.0,0.05088191552647234,1.6135760401721666,0.9932069556129707,0.411764705882353,0.3802585220010448,0.6897938662644545
frozenset({'malaise'}),"frozenset({'high_fever', 'chills', 'cough'})",0.14268292682926828,0.06219512195121951,0.05975609756097561,0.4188034188034188,6.733702027819675,1.0,0.05088191552647234,1.6135760401721666,0.9932069556129707,0.411764705882353,0.3802585220010448,0.6897938662644545
frozenset({'malaise'}),"frozenset({'fatigue', 'high_fever', 'chills', 'chest_pain'})",0.14268292682926828,0.06219512195121951,0.05975609756097561,0.4188034188034188,6.733702027819675,1.0,0.05088191552647234,1.6135760401721666,0.9932069556129707,0.411764705882353,0.3802585220010448,0.6897938662644545
frozenset({'malaise'}),"frozenset({'fatigue', 'high_fever', 'cough', 'chest_pain'})",0.14268292682926828,0.06219512195121951,0.05975609756097561,0.4188034188034188,6.733702027819675,1.0,0.05088191552647234,1.6135760401721666,0.9932069556129707,0.411764705882353,0.3802585220010448,0.6897938662644545
frozenset({'malaise'}),"frozenset({'fatigue', 'high_fever', 'cough'})",0.14268292682926828,0.08048780487804878,0.05975609756097561,0.4188034188034188,5.203315203315204,1.0,0.04827186198691255,1.5821018651362986,0.9422591227102506,0.36567164179104483,0.3679294475050443,0.5806138306138305
frozenset({'malaise'}),"frozenset({'fatigue', 'chills', 'cough', 'chest_pain'})",0.14268292682926828,0.06219512195121951,0.05975609756097561,0.4188034188034188,6.733702027819675,1.0,0.05088191552647234,1.6135760401721666,0.9932069556129707,0.411764705882353,0.3802585220010448,0.6897938662644545
frozenset({'abdominal_pain'}),"frozenset({'dark_urine', 'yellowing_of_eyes'})",0.2097560975609756,0.09146341463414634,0.08780487804878048,0.41860465116279066,4.576744186046511,1.0,0.06861986912552052,1.5626829268292683,0.9889403292181069,0.4114285714285714,0.36007491805837366,0.6893023255813953
"frozenset({'high_fever', 'chills'})","frozenset({'fatigue', 'chest_pain', 'cough', 'malaise'})",0.13414634146341464,0.06341463414634146,0.05609756097560976,0.41818181818181815,6.594405594405594,1.0,0.047590719809637125,1.6097560975609755,0.9797917942437233,0.396551724137931,0.3787878787878788,0.6513986013986014
"frozenset({'yellowish_skin', 'yellowing_of_eyes'})","frozenset({'joint_pain', 'abdominal_pain', 'loss_of_appetite', 'vomiting'})",0.13414634146341464,0.06097560975609756,0.05609756097560976,0.41818181818181815,6.8581818181818175,1.0,0.047917906008328376,1.6139481707317074,0.9865278628291488,0.40350877192982454,0.3804014167650531,0.6690909090909091
"frozenset({'yellowish_skin', 'yellowing_of_eyes'})","frozenset({'joint_pain', 'abdominal_pain', 'loss_of_appetite', 'nausea'})",0.13414634146341464,0.06097560975609756,0.05609756097560976,0.41818181818181815,6.8581818181818175,1.0,0.047917906008328376,1.6139481707317074,0.9865278628291488,0.40350877192982454,0.3804014167650531,0.6690909090909091
"frozenset({'yellowish_skin', 'yellowing_of_eyes'})","frozenset({'abdominal_pain', 'loss_of_appetite', 'dark_urine', 'nausea'})",0.13414634146341464,0.06097560975609756,0.05609756097560976,0.41818181818181815,6.8581818181818175,1.0,0.047917906008328376,1.6139481707317074,0.9865278628291488,0.40350877192982454,0.3804014167650531,0.6690909090909091
"frozenset({'high_fever', 'chills'})","frozenset({'fatigue', 'cough', 'malaise'})",0.13414634146341464,0.06341463414634146,0.05609756097560976,0.41818181818181815,6.594405594405594,1.0,0.047590719809637125,1.6097560975609755,0.9797917942437233,0.396551724137931,0.3787878787878788,0.6513986013986014
"frozenset({'yellowish_skin', 'yellowing_of_eyes'})","frozenset({'abdominal_pain', 'fatigue', 'dark_urine', 'loss_of_appetite'})",0.13414634146341464,0.06097560975609756,0.05609756097560976,0.41818181818181815,6.8581818181818175,1.0,0.047917906008328376,1.6139481707317074,0.9865278628291488,0.40350877192982454,0.3804014167650531,0.6690909090909091
"frozenset({'yellowish_skin', 'yellowing_of_eyes'})","frozenset({'joint_pain', 'abdominal_pain', 'dark_urine', 'loss_of_appetite'})",0.13414634146341464,0.06097560975609756,0.05609756097560976,0.41818181818181815,6.8581818181818175,1.0,0.047917906008328376,1.6139481707317074,0.9865278628291488,0.40350877192982454,0.3804014167650531,0.6690909090909091
"frozenset({'yellowish_skin', 'yellowing_of_eyes'})","frozenset({'abdominal_pain', 'vomiting', 'dark_urine', 'loss_of_appetite'})",0.13414634146341464,0.06097560975609756,0.05609756097560976,0.41818181818181815,6.8581818181818175,1.0,0.047917906008328376,1.6139481707317074,0.9865278628291488,0.40350877192982454,0.3804014167650531,0.6690909090909091
"frozenset({'yellowish_skin', 'yellowing_of_eyes'})","frozenset({'fatigue', 'loss_of_appetite', 'nausea'})",0.13414634146341464,0.08658536585365853,0.05609756097560976,0.41818181818181815,4.829705505761844,1.0,0.0444824509220702,1.5699314024390245,0.9157991426821801,0.34074074074074073,0.3630294938706153,0.5330345710627401
"frozenset({'fatigue', 'nausea'})","frozenset({'loss_of_appetite', 'yellowish_skin', 'yellowing_of_eyes'})",0.13414634146341464,0.12804878048780488,0.05609756097560976,0.41818181818181815,3.2658008658008657,1.0,0.03892028554431885,1.4986661585365855,0.8012859767299448,0.27218934911242604,0.3327399872854418,0.42813852813852815
"frozenset({'abdominal_pain', 'vomiting', 'yellowish_skin'})","frozenset({'joint_pain', 'dark_urine', 'nausea'})",0.12560975609756098,0.06219512195121951,0.0524390243902439,0.4174757281553398,6.712354844850561,1.0,0.044626710291493156,1.6098983739837398,0.9732736531413188,0.38738738738738737,0.37884277904730645,0.6303064915286503
"frozenset({'abdominal_pain', 'vomiting', 'yellowish_skin'})","frozenset({'joint_pain', 'loss_of_appetite', 'nausea', 'yellowing_of_eyes'})",0.12560975609756098,0.06219512195121951,0.0524390243902439,0.4174757281553398,6.712354844850561,1.0,0.044626710291493156,1.6098983739837398,0.9732736531413188,0.38738738738738737,0.37884277904730645,0.6303064915286503
"frozenset({'abdominal_pain', 'vomiting', 'yellowish_skin'})","frozenset({'joint_pain', 'loss_of_appetite', 'dark_urine', 'yellowing_of_eyes'})",0.12560975609756098,0.06219512195121951,0.0524390243902439,0.4174757281553398,6.712354844850561,1.0,0.044626710291493156,1.6098983739837398,0.9732736531413188,0.38738738738738737,0.37884277904730645,0.6303064915286503
"frozenset({'abdominal_pain', 'vomiting', 'yellowish_skin'})","frozenset({'loss_of_appetite', 'dark_urine', 'nausea', 'yellowing_of_eyes'})",0.12560975609756098,0.06219512195121951,0.0524390243902439,0.4174757281553398,6.712354844850561,1.0,0.044626710291493156,1.6098983739837398,0.9732736531413188,0.38738738738738737,0.37884277904730645,0.6303064915286503
"frozenset({'fatigue', 'vomiting'})",frozenset({'chills'}),0.1548780487804878,0.16219512195121952,0.06463414634146342,0.4173228346456693,2.572967852702623,1.0,0.03951368233194527,1.4378543177323666,0.7233793460208555,0.2560386473429952,0.3045192495042923,0.4079095376235865
"frozenset({'fatigue', 'vomiting'})",frozenset({'yellowing_of_eyes'}),0.1548780487804878,0.16585365853658537,0.06463414634146342,0.4173228346456693,2.516211208893006,1.0,0.03894705532421178,1.4315754779169414,0.7130060714966375,0.2523809523809524,0.3014688953354515,0.4035143584993053
"frozenset({'fatigue', 'vomiting'})",frozenset({'headache'}),0.1548780487804878,0.2304878048780488,0.06463414634146342,0.4173228346456693,1.8106070074574012,1.0,0.028936644854253422,1.32064930784443,0.5297448882354543,0.20152091254752852,0.24279671063304095,0.34887305753447484
"frozenset({'vomiting', 'nausea'})",frozenset({'yellowish_skin'}),0.19878048780487806,0.18536585365853658,0.08292682926829269,0.4171779141104294,2.2505650629641587,1.0,0.046079714455681146,1.3977406931964058,0.6935267257587967,0.2753036437246964,0.2845597149259762,0.4322731675815305
"frozenset({'vomiting', 'yellowish_skin'})","frozenset({'joint_pain', 'loss_of_appetite', 'nausea', 'yellowing_of_eyes'})",0.13170731707317074,0.06219512195121951,0.054878048780487805,0.41666666666666663,6.6993464052287575,1.0,0.04668649613325401,1.6076655052264806,0.9797752808988764,0.3947368421052631,0.3779800606848721,0.6495098039215685
"frozenset({'vomiting', 'yellowish_skin'})","frozenset({'joint_pain', 'dark_urine', 'nausea'})",0.13170731707317074,0.06219512195121951,0.054878048780487805,0.41666666666666663,6.6993464052287575,1.0,0.04668649613325401,1.6076655052264806,0.9797752808988764,0.3947368421052631,0.3779800606848721,0.6495098039215685
"frozenset({'vomiting', 'yellowish_skin'})","frozenset({'joint_pain', 'loss_of_appetite', 'dark_urine', 'yellowing_of_eyes'})",0.13170731707317074,0.06219512195121951,0.054878048780487805,0.41666666666666663,6.6993464052287575,1.0,0.04668649613325401,1.6076655052264806,0.9797752808988764,0.3947368421052631,0.3779800606848721,0.6495098039215685
"frozenset({'vomiting', 'yellowish_skin'})","frozenset({'joint_pain', 'abdominal_pain', 'nausea', 'yellowing_of_eyes'})",0.13170731707317074,0.06219512195121951,0.054878048780487805,0.41666666666666663,6.6993464052287575,1.0,0.04668649613325401,1.6076655052264806,0.9797752808988764,0.3947368421052631,0.3779800606848721,0.6495098039215685
"frozenset({'vomiting', 'yellowish_skin'})","frozenset({'joint_pain', 'abdominal_pain', 'dark_urine', 'yellowing_of_eyes'})",0.13170731707317074,0.06219512195121951,0.054878048780487805,0.41666666666666663,6.6993464052287575,1.0,0.04668649613325401,1.6076655052264806,0.9797752808988764,0.3947368421052631,0.3779800606848721,0.6495098039215685
"frozenset({'vomiting', 'yellowish_skin'})","frozenset({'abdominal_pain', 'dark_urine', 'nausea', 'yellowing_of_eyes'})",0.13170731707317074,0.06219512195121951,0.054878048780487805,0.41666666666666663,6.6993464052287575,1.0,0.04668649613325401,1.6076655052264806,0.9797752808988764,0.3947368421052631,0.3779800606848721,0.6495098039215685
"frozenset({'vomiting', 'yellowish_skin'})","frozenset({'loss_of_appetite', 'dark_urine', 'nausea', 'yellowing_of_eyes'})",0.13170731707317074,0.06219512195121951,0.054878048780487805,0.41666666666666663,6.6993464052287575,1.0,0.04668649613325401,1.6076655052264806,0.9797752808988764,0.3947368421052631,0.3779800606848721,0.6495098039215685
frozenset({'yellowish_skin'}),"frozenset({'vomiting', 'loss_of_appetite', 'nausea', 'yellowing_of_eyes'})",0.18536585365853658,0.08170731707317073,0.07682926829268293,0.4144736842105263,5.072663000785546,1.0,0.06168352171326591,1.568320087695259,0.9855527041155783,0.40384615384615385,0.36237506115887325,0.6773860958366065
frozenset({'yellowish_skin'}),"frozenset({'abdominal_pain', 'vomiting', 'nausea', 'yellowing_of_eyes'})",0.18536585365853658,0.08170731707317073,0.07682926829268293,0.4144736842105263,5.072663000785546,1.0,0.06168352171326591,1.568320087695259,0.9855527041155783,0.40384615384615385,0.36237506115887325,0.6773860958366065
"frozenset({'loss_of_appetite', 'nausea'})","frozenset({'abdominal_pain', 'yellowish_skin', 'yellowing_of_eyes', 'dark_urine'})",0.1353658536585366,0.08292682926829269,0.05609756097560976,0.4144144144144144,4.997350291467938,1.0,0.0448720999405116,1.566078799249531,0.9251241798000859,0.34586466165413526,0.36146252635614334,0.5454425013248543
"frozenset({'loss_of_appetite', 'nausea'})","frozenset({'joint_pain', 'abdominal_pain', 'yellowing_of_eyes', 'vomiting'})",0.1353658536585366,0.06219512195121951,0.05609756097560976,0.4144144144144144,6.6631337219572515,1.0,0.04767846519928614,1.601482176360225,0.9829827681363832,0.396551724137931,0.375578439297555,0.65818759936407
"frozenset({'loss_of_appetite', 'nausea'})","frozenset({'joint_pain', 'vomiting', 'dark_urine'})",0.1353658536585366,0.06219512195121951,0.05609756097560976,0.4144144144144144,6.6631337219572515,1.0,0.04767846519928614,1.601482176360225,0.9829827681363832,0.396551724137931,0.375578439297555,0.65818759936407
"frozenset({'loss_of_appetite', 'nausea'})","frozenset({'vomiting', 'yellowish_skin', 'dark_urine'})",0.1353658536585366,0.08292682926829269,0.05609756097560976,0.4144144144144144,4.997350291467938,1.0,0.0448720999405116,1.566078799249531,0.9251241798000859,0.34586466165413526,0.36146252635614334,0.5454425013248543
"frozenset({'loss_of_appetite', 'nausea'})","frozenset({'joint_pain', 'yellowish_skin', 'dark_urine'})",0.1353658536585366,0.06219512195121951,0.05609756097560976,0.4144144144144144,6.6631337219572515,1.0,0.04767846519928614,1.601482176360225,0.9829827681363832,0.396551724137931,0.375578439297555,0.65818759936407
"frozenset({'loss_of_appetite', 'nausea'})","frozenset({'abdominal_pain', 'vomiting', 'dark_urine', 'yellowing_of_eyes'})",0.1353658536585366,0.06219512195121951,0.05609756097560976,0.4144144144144144,6.6631337219572515,1.0,0.04767846519928614,1.601482176360225,0.9829827681363832,0.396551724137931,0.375578439297555,0.65818759936407
"frozenset({'fatigue', 'malaise'})","frozenset({'high_fever', 'chills', 'cough'})",0.1353658536585366,0.06219512195121951,0.05609756097560976,0.4144144144144144,6.6631337219572515,1.0,0.04767846519928614,1.601482176360225,0.9829827681363832,0.396551724137931,0.375578439297555,0.65818759936407
"frozenset({'loss_of_appetite', 'nausea'})","frozenset({'joint_pain', 'abdominal_pain', 'yellowish_skin', 'yellowing_of_eyes'})",0.1353658536585366,0.06219512195121951,0.05609756097560976,0.4144144144144144,6.6631337219572515,1.0,0.04767846519928614,1.601482176360225,0.9829827681363832,0.396551724137931,0.375578439297555,0.65818759936407
"frozenset({'loss_of_appetite', 'nausea'})","frozenset({'fatigue', 'yellowish_skin', 'yellowing_of_eyes'})",0.1353658536585366,0.08414634146341464,0.05609756097560976,0.4144144144144144,4.924924924924924,1.0,0.04470701963117192,1.5639962476547842,0.9217207334273625,0.3432835820895522,0.36061227672412755,0.5405405405405406
"frozenset({'loss_of_appetite', 'nausea'})","frozenset({'joint_pain', 'vomiting', 'yellowish_skin'})",0.1353658536585366,0.06219512195121951,0.05609756097560976,0.4144144144144144,6.6631337219572515,1.0,0.04767846519928614,1.601482176360225,0.9829827681363832,0.396551724137931,0.375578439297555,0.65818759936407
"frozenset({'loss_of_appetite', 'nausea'})","frozenset({'joint_pain', 'abdominal_pain', 'dark_urine', 'yellowing_of_eyes'})",0.1353658536585366,0.06219512195121951,0.05609756097560976,0.4144144144144144,6.6631337219572515,1.0,0.04767846519928614,1.601482176360225,0.9829827681363832,0.396551724137931,0.375578439297555,0.65818759936407
"frozenset({'fatigue', 'malaise'})","frozenset({'high_fever', 'chills', 'cough', 'chest_pain'})",0.1353658536585366,0.06219512195121951,0.05609756097560976,0.4144144144144144,6.6631337219572515,1.0,0.04767846519928614,1.601482176360225,0.9829827681363832,0.396551724137931,0.375578439297555,0.65818759936407
frozenset({'chest_pain'}),"frozenset({'high_fever', 'malaise', 'chills', 'phlegm', 'fatigue'})",0.14146341463414633,0.05853658536585366,0.05853658536585366,0.4137931034482759,7.06896551724138,1.0,0.050255800118976804,1.606025824964132,1.0,0.4137931034482759,0.3773450062533501,0.7068965517241379
frozenset({'chest_pain'}),"frozenset({'malaise', 'chills', 'phlegm', 'fatigue', 'cough'})",0.14146341463414633,0.05853658536585366,0.05853658536585366,0.4137931034482759,7.06896551724138,1.0,0.050255800118976804,1.606025824964132,1.0,0.4137931034482759,0.3773450062533501,0.7068965517241379
frozenset({'chest_pain'}),"frozenset({'fatigue', 'high_fever', 'chills', 'cough'})",0.14146341463414633,0.05853658536585366,0.05853658536585366,0.4137931034482759,7.06896551724138,1.0,0.050255800118976804,1.606025824964132,1.0,0.4137931034482759,0.3773450062533501,0.7068965517241379
frozenset({'chest_pain'}),"frozenset({'high_fever', 'malaise', 'phlegm', 'fatigue', 'cough'})",0.14146341463414633,0.05853658536585366,0.05853658536585366,0.4137931034482759,7.06896551724138,1.0,0.050255800118976804,1.606025824964132,1.0,0.4137931034482759,0.3773450062533501,0.7068965517241379
frozenset({'chest_pain'}),"frozenset({'high_fever', 'malaise', 'chills', 'phlegm', 'cough'})",0.14146341463414633,0.05853658536585366,0.05853658536585366,0.4137931034482759,7.06896551724138,1.0,0.050255800118976804,1.606025824964132,1.0,0.4137931034482759,0.3773450062533501,0.7068965517241379
"frozenset({'abdominal_pain', 'vomiting'})","frozenset({'loss_of_appetite', 'yellowish_skin', 'nausea', 'yellowing_of_eyes'})",0.17682926829268292,0.1,0.07317073170731707,0.41379310344827586,4.137931034482758,1.0,0.055487804878048774,1.5352941176470587,0.9212345679012344,0.35928143712574845,0.34865900383141757,0.5727502102607233
frozenset({'chills'}),"frozenset({'malaise', 'chest_pain'})",0.16219512195121952,0.07073170731707316,0.06707317073170732,0.4135338345864662,5.846512833808661,1.0,0.055600832837596675,1.5845215759849909,0.9894402540690752,0.4044117647058824,0.3688946776389794,0.6809048483277159
"frozenset({'loss_of_appetite', 'yellowish_skin'})","frozenset({'joint_pain', 'vomiting', 'nausea', 'yellowing_of_eyes'})",0.1329268292682927,0.06097560975609756,0.054878048780487805,0.4128440366972477,6.770642201834862,1.0,0.04677275431290898,1.5992759146341462,0.9829660884513205,0.3947368421052631,0.37471702609317287,0.6564220183486238
"frozenset({'loss_of_appetite', 'yellowish_skin'})","frozenset({'vomiting', 'dark_urine', 'nausea', 'yellowing_of_eyes'})",0.1329268292682927,0.06097560975609756,0.054878048780487805,0.4128440366972477,6.770642201834862,1.0,0.04677275431290898,1.5992759146341462,0.9829660884513205,0.3947368421052631,0.37471702609317287,0.6564220183486238
"frozenset({'loss_of_appetite', 'yellowish_skin'})","frozenset({'joint_pain', 'dark_urine', 'nausea', 'yellowing_of_eyes'})",0.1329268292682927,0.06097560975609756,0.054878048780487805,0.4128440366972477,6.770642201834862,1.0,0.04677275431290898,1.5992759146341462,0.9829660884513205,0.3947368421052631,0.37471702609317287,0.6564220183486238
"frozenset({'loss_of_appetite', 'yellowish_skin'})","frozenset({'joint_pain', 'vomiting', 'dark_urine', 'yellowing_of_eyes'})",0.1329268292682927,0.06097560975609756,0.054878048780487805,0.4128440366972477,6.770642201834862,1.0,0.04677275431290898,1.5992759146341462,0.9829660884513205,0.3947368421052631,0.37471702609317287,0.6564220183486238
frozenset({'abdominal_pain'}),"frozenset({'vomiting', 'yellowing_of_eyes'})",0.2097560975609756,0.11341463414634147,0.08658536585365853,0.4127906976744186,3.6396599149787447,1.0,0.06279595478881617,1.509828543829993,0.9177534341853589,0.3659793814432989,0.33767313905505264,0.5881157789447361
frozenset({'abdominal_pain'}),"frozenset({'nausea', 'yellowing_of_eyes'})",0.2097560975609756,0.11097560975609756,0.08658536585365853,0.4127906976744186,3.7196524405826734,1.0,0.06330755502676977,1.5139821299203093,0.9252303947139627,0.36979166666666663,0.3394902223498262,0.5965052389470994
frozenset({'joint_pain'}),"frozenset({'abdominal_pain', 'vomiting', 'loss_of_appetite', 'nausea'})",0.13902439024390245,0.08048780487804878,0.05731707317073171,0.41228070175438597,5.12227538543328,1.0,0.04612730517549078,1.5645431379686932,0.9347236453498885,0.35338345864661647,0.3608357764437619,0.562200956937799
frozenset({'joint_pain'}),"frozenset({'abdominal_pain', 'vomiting', 'dark_urine', 'loss_of_appetite'})",0.13902439024390245,0.06097560975609756,0.05731707317073171,0.41228070175438597,6.76140350877193,1.0,0.0488399762046401,1.5977429923552964,0.9896932071605087,0.40170940170940167,0.37411711095921624,0.676140350877193
frozenset({'joint_pain'}),"frozenset({'abdominal_pain', 'loss_of_appetite', 'yellowish_skin', 'nausea'})",0.13902439024390245,0.08048780487804878,0.05731707317073171,0.41228070175438597,5.12227538543328,1.0,0.04612730517549078,1.5645431379686932,0.9347236453498885,0.35338345864661647,0.3608357764437619,0.562200956937799
frozenset({'joint_pain'}),"frozenset({'abdominal_pain', 'loss_of_appetite', 'yellowish_skin', 'dark_urine'})",0.13902439024390245,0.08048780487804878,0.05731707317073171,0.41228070175438597,5.12227538543328,1.0,0.04612730517549078,1.5645431379686932,0.9347236453498885,0.35338345864661647,0.3608357764437619,0.562200956937799
frozenset({'joint_pain'}),"frozenset({'vomiting', 'yellowish_skin', 'nausea', 'yellowing_of_eyes'})",0.13902439024390245,0.08048780487804878,0.05731707317073171,0.41228070175438597,5.12227538543328,1.0,0.04612730517549078,1.5645431379686932,0.9347236453498885,0.35338345864661647,0.3608357764437619,0.562200956937799
frozenset({'joint_pain'}),"frozenset({'abdominal_pain', 'vomiting', 'yellowish_skin', 'loss_of_appetite'})",0.13902439024390245,0.08048780487804878,0.05731707317073171,0.41228070175438597,5.12227538543328,1.0,0.04612730517549078,1.5645431379686932,0.9347236453498885,0.35338345864661647,0.3608357764437619,0.562200956937799
frozenset({'joint_pain'}),"frozenset({'yellowish_skin', 'nausea', 'yellowing_of_eyes', 'dark_urine'})",0.13902439024390245,0.06097560975609756,0.05731707317073171,0.41228070175438597,6.76140350877193,1.0,0.0488399762046401,1.5977429923552964,0.9896932071605087,0.40170940170940167,0.37411711095921624,0.676140350877193
